Facility ID,Facility Name,Short Description,Description,Facility Open Date,Facility Address 1,Facility Address 2,Facility City,Facility State,Facility Zip Code,Facility Phone Number,Facility Fax Number,Facility Website,Facility County Code,Facility County,Regional Office ID,Regional Office,Main Site Name,Main Site Facility ID,Operating Certificate Number,Operator Name,Operator Address 1,Operator Address 2,Operator City,Operator State,Operator Zip Code,Cooperator Name,Cooperator Address,Cooperator Address 2,Cooperator City,Cooperator State,Cooperator Zip Code,Ownership Type,Facility Latitude,Facility Longitude,Facility Location
15077,The Bristal at Holtsville,EHP,Enriched Housing Program,09/01/2016,5535 Expressway Drive North,,Holtsville,New York,11742,6317322300.0,6318283601.0,www.thebristal.com#http://www.thebristal.com#,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,,,700-S-309,EB Care at Farmingville LLC,5535 Expressway Drive North,,Holtsville,New York,11742,,,,,New York,,LLC,40.823524,-73.026374,"(40.823524, -73.026374)"
13283,Brightstar Of North Shore Nassau County,LHCSA,Licensed Home Care Services Agency,05/07/2014,136 Woodbury Road,Suite 203,Woodbury,New York,11797,5167145463.0,,,29,Nassau,7,Metropolitan Area Regional Office - Long Island,,,2077L001,"Gtd Services, Inc.",136 Woodbury Road,Suite 203,Woodbury,New York,11797,,,Suite 203,,New York,,Business Corporation,40.828121,-73.460764,"(40.828121, -73.460764)"
12730,Companions Plus Inc.,LHCSA,Licensed Home Care Services Agency,03/10/2006,2100 Deer Park Avenue,Suite 1B,Deer Park,New York,11729,5163346830.0,5168768883.0,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,,,1054L001,Companions Plus Inc.,2100 Deer Park Avenue,Suite 1B,Deer Park,New York,11729,,,Suite 1B,,New York,,Business Corporation,,,
15050,Brandywine Senior Living at Huntington Terrace,AH,Adult Home,04/24/2002,70 Pinelawn Road,,Melville,New York,11747,6315310000.0,6315310003.0,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,,,700-F-919,Brandywine Senior Living at Huntington Terrace LLC,70 Pinelawn Road,,Melville,New York,11747,,,,,New York,,LLC,40.77999,-73.404576,"(40.77999, -73.404576)"
6505,Stony Brook University Hosp Ob&Gyn,HOSP-EC,Hospital Extension Clinic,04/10/2003,6 Technology Drive,,East Setauket,New York,11733,6314444686.0,,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,Stony Brook University Hospital,245.0,5151001H,State University of New York,178-50 Linden Blvd,,Jamaica,New York,11434,,,,,New York,,State,40.897308,-73.08651,"(40.897308, -73.08651)"
13935,"Individual Home Care Provider, Incorporated",LHCSA,Licensed Home Care Services Agency,10/17/1997,2364 Middle Country Rd.,,Centereach,New York,11720-3502,6314674435.0,6314676962.0,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,,,9934L001,"Individual Home Care Provider, Incorporated",2364 Middle Country Rd.,,Centereach,New York,11720,,,,,New York,,Business Corporation,40.857981,-73.095039,"(40.857981, -73.095039)"
6557,"Progressive Surgery Center, LLC",DTC,Diagnostic and Treatment Center,09/30/2003,340 Broad Hollow Road,,Farmingdale,New York,11735,6317640000.0,,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,,,5150202R,"Progressive Surgery Center, LLC",340 Broad Hollow Road,,Farmingdale,New York,11735,,,,,New York,,LLC,40.717068,-73.42662,"(40.717068, -73.42662)"
6894,Good Samaritan Hosp Pet/Ct Scanner,HOSP-EC,Hospital Extension Clinic,07/21/2006,1245 Montauk Highway,,West Islip,New York,11795,6313763058.0,,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,Good Samaritan Hospital Medical Center,925.0,5154001H,Good Samaritan Hospital Medical Center,1000 Montauk Highway,,West Islip,New York,11795,"Catholic Health System of Long Island, Inc.",1 Huntington Quadrangle,,Melville,New York,11747.0,Not for Profit Corporation,40.696487,-73.290375,"(40.696487, -73.290375)"
12547,People Care Incorporated,LHCSA,Licensed Home Care Services Agency,08/03/2000,1 South Ocean Ave,Ste 200,Patchogue,New York,11772-3039,6312072179.0,6312072180.0,www.peoplecare.com,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,,,0505L004,People Care Incorporated,1649 61St Street,,Brooklyn,New York,11204,,,,,New York,,Business Corporation,40.765636,-73.015032,"(40.765636, -73.015032)"
9951,FMS - Huntington Dialysis Center,DTC-EC,Diagnostic and Treatment Center Extension Clinic,08/26/2016,33 Walt Whitman Road,,Huntington,New York,11743,,,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,FMS-Southern Manhattan Dialysis Center,3414.0,7002176R,New York Dialysis Services Inc,650 Mcclellan,,Schenectady,New York,12304,,,,,New York,,Business Corporation,40.830616,-73.415281,"(40.830616, -73.415281)"
3465,Irving Goldman Family Care Center,HOSP-EC,Hospital Extension Clinic,03/20/1992,865 Northern Boulevard,,Great Neck,New York,11021,5165624050.0,,,29,Nassau,7,Metropolitan Area Regional Office - Long Island,North Shore University Hospital,541.0,2951001H,North Shore University Hospital Inc,300 Community Drive,,Manhasset,New York,11030,"Northwell Quality and Medical Affairs, Inc.",2000 Marcus Ave.,,New Hyde Park,New York,11042.0,Not for Profit Corporation,40.785221,-73.709167,"(40.785221, -73.709167)"
13519,Acute Care Experts Of New York Inc.,LHCSA,Licensed Home Care Services Agency,04/29/2016,410 East Jericho Turnpike,,Mineola,New York,11501,6312369600.0,7185311028.0,,29,Nassau,7,Metropolitan Area Regional Office - Long Island,,,2474L001,Acute Care Experts Of New York Inc.,410 East Jericho Turnpike,,Mineola,New York,11501,,,,,New York,,Business Corporation,40.756434,-73.622013,"(40.756434, -73.622013)"
7762,St. Charles Rehabilitation,HOSP-EC,Hospital Extension Clinic,01/08/1998,77 Route 112,,Patchogue,New York,11772,,,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,St. Charles Hospital,896.0,5149001H,"Catholic Health System of Long Island, Inc.",1 Huntington Quadrangle,,Melville,New York,11747,St Charles Hosp and Rehab Ctr Inc,200 Bell Terre Road,,Port Jefferson,New York,11777.0,Not for Profit Corporation,40.768681,-73.007095,"(40.768681, -73.007095)"
12660,Region Care Nursing Agency,LHCSA,Licensed Home Care Services Agency,04/13/1999,711 Stewart Avenue,Suite 145,Garden City,New York,11530,5162665200.0,5162665299.0,,29,Nassau,7,Metropolitan Area Regional Office - Long Island,,,0861L003,"Regioncare, Inc.",200 Community Drive,,Great Neck,New York,11021-5504,,,,,New York,,Business Corporation,40.733413,-73.608033,"(40.733413, -73.608033)"
3618,NYU Winthrop Hospital,LTHHCP,Long Term Home Health Care Program,07/18/1986,290 Old Country Road,,Mineola,New York,11501,5166338000.0,,,29,Nassau,7,Metropolitan Area Regional Office - Long Island,,,2908901L,NYU Winthrop Hospital,259 First St,,Mineola,New York,11501,NYU Langone Health System,550 First Avenue,,New York,New York,10016.0,Not for Profit Corporation,40.73819,-73.643799,"(40.73819, -73.643799)"
14848,The Bristal at Jericho,EHP,Enriched Housing Program,12/19/2018,310 Jericho Turnpike,,Jericho,New York,11753,5162198688.0,5168027160.0,#https://thebristal.com/jericho/#,29,Nassau,7,Metropolitan Area Regional Office - Long Island,,,400-S-332,"Engel Burman Senior Care at Jericho, LLC",67 Clinton Road,,Garden City,New York,11530,,,,,New York,,LLC,40.792167,-73.541039,"(40.792167, -73.541039)"
10102,East Hills Surgery Center,DTC,Diagnostic and Treatment Center,12/04/2017,2200 Northern Boulevard,,East Hills,New York,11548,,,,29,Nassau,7,Metropolitan Area Regional Office - Long Island,,,2977200R,"S.F. Nassau ASC, LLC",2200 Northern Boulevard,,East Hills,New York,11548,,,,,New York,,LLC,40.80756,-73.633685,"(40.80756, -73.633685)"
12759,Woodhaven Assisted Living Program,LHCSA,Licensed Home Care Services Agency,06/20/2003,1360 Route 112,,Port Jefferson Station,New York,11776-3078,6314737100.0,6314737118.0,woodhavencenter.com,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,,,1095L001,Woodhaven Adult Home Llc,1350 Route 112,,Port Jefferson Sta.,New York,11776-3078,,,,,New York,,LLC,40.916047,-73.034832,"(40.916047, -73.034832)"
1833,Long Island Community Hospital at NYU Langone Health Home Care,CHHA,Certified Home Health Agency,01/01/1901,103 West Main Street,,Patchogue,New York,11772,6317583600.0,,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,,,5123600,Long Island Community Hospital at NYU Langone Health,101 Hospital Road,,Patchogue,New York,11772,,,,,New York,,Not for Profit Corporation,40.765911,-73.017731,"(40.765911, -73.017731)"
13340,All Island Homecare Services,LHCSA,Licensed Home Care Services Agency,10/10/2017,60 East Industry Court,"4th Fl., Suite B",Deer Park,New York,11729,6315221212.0,6315221213.0,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,,,2156L001,"Liberty Healthcare Services, Inc.",60 East Industry Court,"4th Fl., Suite B",Deer Park,New York,11729,,,"4th Fl., Suite B",,New York,,Business Corporation,40.762367,-73.297894,"(40.762367, -73.297894)"
9628,"Parker Jewish Institute for Health Care and Rehabilitation, Certified Home Health Agency",CHHA,Certified Home Health Agency,12/20/2013,271-11 76th Avenue,,New Hyde Park,New York,11040,5165861500.0,5165861696.0,,29,Nassau,7,Metropolitan Area Regional Office - Long Island,,,2963601,Parker Jewish Institute for Health Care & Rehabilitation,271-11 76th Avenue,,New Hyde Park,New York,11040,,,,,New York,,Not for Profit Corporation,40.753942,-73.706231,"(40.753942, -73.706231)"
14838,The Bristal at North Hills,EHP,Enriched Housing Program,03/31/2006,99 South Service Road,,North Hills,New York,11040,5162333100.0,5162333300.0,,29,Nassau,7,Metropolitan Area Regional Office - Long Island,,,400-S-309,"Engel Burman Senior Housing at North Hills, Inc.",99 South Service Road,,North Hills,New York,11040-1055,,,,,New York,,Business Corporation,40.771042,-73.686638,"(40.771042, -73.686638)"
548,Sunharbor Manor,NH,Residential Health Care Facility - SNF,01/01/1991,255 Warner Avenue,,Roslyn Heights,New York,11577,5166215400.0,5166214879.0,,29,Nassau,7,Metropolitan Area Regional Office - Long Island,,,2951307N,"Sunharbor Acquistion I, LLC",255 Warner Avenue,,Roslyn Heights,New York,11577,,,,,New York,,LLC,40.791851,-73.644928,"(40.791851, -73.644928)"
4552,Luxor Nursing and Rehabilitation at Sayville,NH,Residential Health Care Facility - SNF,10/19/1992,300 Broadway Avenue,,Sayville,New York,11782,6315679300.0,6315670374.0,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,,,5154327N,L&A Operational LLC,300 Broadway Avenue,,Sayville,New York,11782,,,,,New York,,LLC,40.764141,-73.066551,"(40.764141, -73.066551)"
5757,The Christiane and Richard Hiegel Health Center,HOSP-EC,Hospital Extension Clinic,06/28/1995,147 Beach Road,,Westhampton Beach,New York,11978,,,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,Stony Brook University Hospital,245.0,5151001H,State University of New York,178-50 Linden Blvd,,Jamaica,New York,11434,,,,,New York,,State,40.820945,-72.641707,"(40.820945, -72.641707)"
6270,New Hyde Park Dialysis Center,DTC,Diagnostic and Treatment Center,07/30/2001,1574-78 Hillside Ave,,New Hyde Park,New York,11040,5163275555.0,,,29,Nassau,7,Metropolitan Area Regional Office - Long Island,,,2912200R,New Hyde Park Dialysis Center LLC,1574-78 Hillside Ave,,New Hyde Park,New York,11040,,,,,New York,,LLC,40.747787,-73.685677,"(40.747787, -73.685677)"
12530,Addus Homecare,LHCSA,Licensed Home Care Services Agency,06/30/1987,3275 Veterans Highway,,Ronkonkoma,New York,11779,6302963591.0,6315677923.0,www.southshorehomehealth.com,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,,,0318L001,South Shore Home Health Service Inc.,3275 Veterans Highway,,Ronkonkoma,New York,11779,,,,,New York,,Business Corporation,,,
4159,Long Island Ambulatory Surgery Center,DTC,Diagnostic and Treatment Center,09/05/1989,601 Suffolk Avenue,,Brentwood,New York,11717,6312314455.0,,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,,,5154205R,"Long Island Ambulatory Surgery Center, LLC",601 Suffolk Avenue,,Brentwood,New York,11717,,,,,New York,,LLC,40.779846,-73.252518,"(40.779846, -73.252518)"
13683,Amerita,LHCSA,Licensed Home Care Services Agency,04/24/2019,75 Nassau Terminal Road,,New Hyde Park,New York,11040,5162801000.0,5162801075.0,,29,Nassau,7,Metropolitan Area Regional Office - Long Island,,,2717L002,Amerita Of New York Llc,75 Nassau Terminal Road,,New Hyde Park,New York,11040,,,,,New York,,LLC,40.734422,-73.673344,"(40.734422, -73.673344)"
8547,East End Dialysis Center,DTC,Diagnostic and Treatment Center,11/08/2007,762 Harrison Avenue,,Riverhead,New York,11901,6313692005.0,,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,,,5155204R,"East End Dialysis Management, LLC",762 Harrison Avenue,,Riverhead,New York,11901,,,,,New York,,LLC,40.928474,-72.678932,"(40.928474, -72.678932)"
7710,Day OP of North Nassau Inc,DTC,Diagnostic and Treatment Center,01/04/1999,192 East Shore Road,,Great Neck,New York,11023,5168297876.0,,,29,Nassau,7,Metropolitan Area Regional Office - Long Island,,,2913201R,Day Op of North Nassau Inc,192 East Shore Road,,Great Neck,New York,11010,,,,,New York,,Business Corporation,40.794048,-73.712387,"(40.794048, -73.712387)"
496,Beach Terrace Care Center,NH,Residential Health Care Facility - SNF,08/01/1980,640 West Broadway,,Long Beach,New York,11561,5164314400.0,5164312105.0,,29,Nassau,7,Metropolitan Area Regional Office - Long Island,,,2902303N,Beach Terrace Care Center Inc,640 West Broadway,,Long Beach,New York,11561,,,,,New York,,Business Corporation,40.584415,-73.682816,"(40.584415, -73.682816)"
9770,Fresenius Kidney Care - Bay Shore,DTC-EC,Diagnostic and Treatment Center Extension Clinic,01/01/2015,929 Sunrise Highway,,Bay Shore,New York,11706,6319566060.0,,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,FMS-Southern Manhattan Dialysis Center,3414.0,7002176R,New York Dialysis Services Inc,650 Mcclellan,,Schenectady,New York,12304,,,,,New York,,Business Corporation,40.730665,-73.276243,"(40.730665, -73.276243)"
9920,Freedom Center of Syosset,DTC,Diagnostic and Treatment Center,05/19/2016,760 Broadway,,Hicksville,New York,11801,5168271370.0,,,29,Nassau,7,Metropolitan Area Regional Office - Long Island,,,2952203R,"Freedom Center of Syosset, LLC",760 Broadway,,Hicksville,New York,11801,,,,,New York,,LLC,40.773628,-73.531497,"(40.773628, -73.531497)"
951,"St Johnland Nursing Center, Inc",NH,Residential Health Care Facility - SNF,02/01/1989,395 Sunken Meadow Road,,Kings Park,New York,11754,6312695800.0,6312695876.0,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,,,5157311N,"St Johnland Nursing Center, Inc",395 Sunken Meadow Road,,Kings Park,New York,11754,,,,,New York,,Not for Profit Corporation,40.90197,-73.240585,"(40.90197, -73.240585)"
4489,Primary Med Care Outpatient,HOSP-EC,Hospital Extension Clinic,04/15/1991,5225 Rt 347,,Port Jefferson Station,New York,11776,5164731320.0,,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,John T Mather Memorial Hospital of Port Jefferson New York Inc,895.0,5149000H,John T Mather of Port Jefferson NY Inc,North Country Road,,Port Jefferson,New York,11777,"Northwell Healthcare, Inc.",2000 Marcus Ave.,,New Hyde Park,New York,11042.0,Not for Profit Corporation,40.927387,-73.043007,"(40.927387, -73.043007)"
7020,Westbury/New Cassel Family Health Center,DTC-EC,Diagnostic and Treatment Center Extension Clinic,10/29/1996,682 Union Avenue,,New Cassel,New York,11590,5165719500.0,,,29,Nassau,7,Metropolitan Area Regional Office - Long Island,Harmony Health Care Long Island,15557.0,2908201R,Nassau Health Care Corporation,240 Old Country Road,,Mineola,New York,11501,Harmony Health Care Long Island,2201 Hempstead Turnpike,,East Meadow,New York,11554.0,Public Benefit Corporation,40.761124,-73.575806,"(40.761124, -73.575806)"
9678,Stony Brook University Hospital's Extension Clinic at Stony Brook Road,HOSP-EC,Hospital Extension Clinic,05/07/2014,"1320 Stony Brook Road, Suite E",,Stony Brook,New York,11790,6314449404.0,,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,Stony Brook University Hospital,245.0,5151001H,State University of New York,178-50 Linden Blvd,,Jamaica,New York,11434,,,,,New York,,State,40.87785,-73.118942,"(40.87785, -73.118942)"
13905,Nursing Personnel Homecare,LHCSA,Licensed Home Care Services Agency,02/01/1996,"70 E. Sunrise Highway, Room 500",,Valley Stream,New York,11581,5166222200.0,5163777203.0,www.nursingpersonnel.com,29,Nassau,7,Metropolitan Area Regional Office - Long Island,,,9801L001,"B & H Healthcare Services, Inc.",2425 Grand Avenue,,Baldwin,New York,11510,,,,,New York,,Business Corporation,,,
15590,Touch of love Homecare Agency Inc,LHCSA,Licensed Home Care Services Agency,10/13/2023,200 Broadhollow rd,Suite 207,Melville,New York,11747,6467605363.0,9292439133.0,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,,,2042L002,Touch Of Love Homecare Agency Inc,396 Avenue X,,Brooklyn,New York,11223,,,,,New York,,Business Corporation,,,
12492,Unlimited Care Inc.,LHCSA,Licensed Home Care Services Agency,09/29/2000,33 Walt Whitman Road,Suite 207e,Huntington Station,New York,11746,6317241265.0,6317241371.0,www.unlimitedcareinc.com,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,,,0089L004,Unlimited Care Inc.,333 Westchester Ave.,West Bldg Ste Wg02,White Plains,New York,10604-2911,,,West Bldg Ste Wg02,,New York,,Business Corporation,40.830508,-73.413566,"(40.830508, -73.413566)"
15461,S&A Unified Home Care Inc,LHCSA,Licensed Home Care Services Agency,04/13/2023,41 West Merrick Road,,Freeport,New York,11520,7189806100.0,7188739311.0,,29,Nassau,7,Metropolitan Area Regional Office - Long Island,,,1192L002,"S & A Unified Home Care, Inc.",2729 Coney Island Avenue,,Brooklyn,New York,11235,,,,,New York,,Business Corporation,,,
12503,"Personal Touch Home Care Of Long Island, Inc.",LHCSA,Licensed Home Care Services Agency,10/03/1996,380 Townline Road,,Hauppauge,New York,11788,6312341121.0,7189944937.0,www.pthomecare.com,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,,,0130L002,"Personal Touch Home Care of Long Island, Inc.",1985 Marcus Avenue Suite 202,,Lake Success,New York,11042,,,,,New York,,Business Corporation,,,
14823,Amber Court of Westbury,AH,Adult Home,05/01/1998,3400 Brush Hollow Road,,Westbury,New York,11590,5163343838.0,5163343866.0,www.3ccommunities.com#http://www.3ccommunities.com#,29,Nassau,7,Metropolitan Area Regional Office - Long Island,,,400-F-325,"Amber Court of Westbury, LLC",3400 Brush Hollow Rd,,Westbury,New York,11590-1712,,,,,New York,,LLC,40.775152,-73.559516,"(40.775152, -73.559516)"
9132,NYU Langone Hospital-Long Island Women's Wellness OB/GYN,HOSP-EC,Hospital Extension Clinic,02/24/2010,1 Fulton Avenue,,Hempstead,New York,11550,5166638878.0,5166634828.0,,29,Nassau,7,Metropolitan Area Regional Office - Long Island,NYU Langone Hospitals,1463.0,7002053H,NYU Langone Hospitals,550 First Avenue,,New York,New York,10016,,,,,New York,,Not for Profit Corporation,40.705002,-73.637421,"(40.705002, -73.637421)"
